Label,instance weight,age,class of worker,detailed industry recode,detailed occupation recode,education,wage per hour,enroll in edu inst last wk,marital stat,major industry code,major occupation code,race,hispanic origin,sex,member of a labor union,reason for unemployment,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,region of previous residence,detailed household and family stat,detailed household summary in household,live in this house 1 year ago,num persons worked for employer,family members under 18,citizenship,own business or self employed,fill inc questionnaire for veteran's admin,veterans benefits,weeks worked in year,year,state of previous residence,country of birth father,country of birth mother,country of birth self,migration code-change in msa,migration code-change in reg,migration code-move within reg,migration prev res in sunbelt
Neg,1371.31,70, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both 65+, Not in universe, Spouse of householder, Spouse of householder, Yes,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,94, Not in universe, NA, NA, NA, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1854.11,67, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1393.05,56, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Separated, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2109.59,40, Not in universe,0,0, Some college but no degree,0, Not in universe, Divorced, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, Scotland, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,802.38,19, State government,42,29, High school graduate,0, High school, Never married, Medical except hospital, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Midwest, Householder, Householder, No,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Nevada, United-States, United-States, United-States, NonMSA to nonMSA, Same county, Same county, No
Neg,2793.66,25, Private,33,41, Some college but no degree,0, Not in universe, Married-civilian spouse present, Retail trade, Handlers equip cleaners etc , Black, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,40,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1253.63,17, Private,33,19, 10th grade,0, High school, Never married, Retail trade, Sales, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Midwest, Child <18 never marr not in subfamily, Child under 18 never married, No,6, Mother only present, Native- Born in the United States,2, Not in universe,2,20,94, Kansas, United-States, United-States, United-States, NonMSA to nonMSA, Different county same state, Different county same state, No
Neg,1270.55,0, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, Mexico, Mexico, United-States, Not in universe, Not in universe, Not in universe, Not in universe
Neg,5204.51,25, Local government,29,33, High school graduate,1100, Not in universe, Never married, Transportation, Precision production craft & repair, Black, All other, Male, Yes, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,990.74,6, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, South Korea, South Korea, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1437.12,74, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, Cuban, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Householder, Householder, Not in universe under 1 year old,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,95, Not in universe, Cuba, Cuba, Cuba, NA, NA, NA, NA
Neg,1305.59,44, Local government,43,10, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2049.4,62, Not in universe,0,0, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,1, Joint both under 65, Not in universe, Householder, Householder, Yes,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,94, Not in universe, England, England, England, Nonmover, Nonmover, Nonmover, Not in universe
Neg,611.01,20, Private,4,34, High school graduate,0, Not in universe, Never married, Construction, Precision production craft & repair, White, Other Spanish, Male, Not in universe, Job loser - on layoff, Children or Armed Forces,0,0,0, Single, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older, Yes,2, Not in universe, Native- Born in the United States,0, Not in universe,2,32,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,915.89,42, Private,41,8, Some college but no degree,1518, Not in universe, Married-civilian spouse present, Hospital services, Professional specialty, White, All other, Female, No, Not in universe, Full-time schedules,0,0,1849, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,4, Not in universe, Native- Born in the United States,2, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,3027.12,79, Not in universe,0,0, High school graduate,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1005.31,63, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2237.84,42, Private,33,16, High school graduate,1335, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Male, Yes, Not in universe, Children or Armed Forces,5178,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2065.72,15, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1250.5,10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,970.38,10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, NA, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1887.74,61, Private,33,41, Some college but no degree,0, Not in universe, Married-civilian spouse present, Retail trade, Handlers equip cleaners etc , White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1304.4,48, Self-employed-not incorporated,33,19, Some college but no degree,0, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1201.77,41, Private,21,37, High school graduate,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,4, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1865.61,24, Private,34,26, High school graduate,0, Not in universe, Never married, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Secondary individual, Nonrelative of householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1240.44,44, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,396.8,13, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1087.66,73, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1529.59,10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,687.77,41, Private,24,17, High school graduate,0, Not in universe, Never married, Manufacturing-nondurable goods, Sales, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Secondary individual, Nonrelative of householder, Not in universe under 1 year old,3, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1079.56,14, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,841.03,11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Mother only present, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,94, Not in universe, Dominican-Republic, Dominican-Republic, Dominican-Republic, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2388.85,11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Grandchild <18 never marr not in subfamily, Other relative of householder, Yes,0, Neither parent present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,612.45,31, Private,42,30, High school graduate,0, Not in universe, Divorced, Medical except hospital, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,25, Head of household, Not in universe, RP of unrelated subfamily, Nonrelative of householder, Not in universe under 1 year old,3, Not in universe, Native- Born in the United States,2, Not in universe,2,50,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2780.34,70, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,532.06,0, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Not in universe, Not in universe, Not in universe, Not in universe
Neg,1325.29,4, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Northeast, Child <18 never marr not in subfamily, Child under 18 never married, No,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,94, New Mexico, United-States, United-States, United-States, MSA to MSA, Same county, Same county, No
Neg,2045.94,53, Not in universe,0,0, Some college but no degree,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1233.97,24, Private,35,26, Some college but no degree,0, College or university, Married-civilian spouse present, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,2, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,3179.67,29, Self-employed-not incorporated,1,43, High school graduate,0, Not in universe, Never married, Agriculture, Farming forestry and fishing, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2282.08,11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,3833.5,9, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child under 18 of RP of unrel subfamily, Nonrelative of householder, Not in universe under 1 year old,0, Father only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1887.23,0, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, Puerto Rican, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1780.4,13, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2289.3,72, Not in universe,0,0, High school graduate,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,2788,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1056.87,25, Not in universe,0,0, 5th or 6th grade,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Mexican (Mexicano), Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,95, Not in universe, Mexico, Mexico, Mexico, NA, NA, NA, NA
Neg,1385.49,48, Private,13,37, High school graduate,0, Not in universe, Divorced, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, Black, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,28,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,4044.4,19, Private,33,29, Some college but no degree,0, College or university, Never married, Retail trade, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,20,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1889.49,60, Not in universe,0,0, 1st 2nd 3rd or 4th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1342.51,65, Not in universe,0,0, High school graduate,0, Not in universe, Widowed, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Yes,1,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Pos,3106.56,46, Private,25,2, Bachelors degree(BA AB BS),0, Not in universe, Divorced, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2260.38,52, Private,36,27, High school graduate,0, Not in universe, Widowed, Private household services, Private household services, White, All other, Female, Not in universe, Other job loser, Children or Armed Forces,0,0,0, Single, Not in universe, Other Rel 18+ ever marr not in subfamily, Other relative of householder, Yes,4, Not in universe, Native- Born in the United States,0, Not in universe,2,32,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,955.79,36, Private,33,22, High school graduate,0, Not in universe, Married-civilian spouse present, Retail trade, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1297.57,33, Private,4,34, 5th or 6th grade,0, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,4, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,52,94, Not in universe, Mexico, Mexico, Mexico, Nonmover, Nonmover, Nonmover, Not in universe
Neg,653.51,24, Not in universe,0,0, 11th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, RP of unrelated subfamily, Nonrelative of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,659.56,43, Private,14,4, Some college but no degree,1626, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Professional specialty, White, Mexican-American, Female, No, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1424.83,55, Local government,42,3, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Medical except hospital, Executive admin and managerial, Asian or Pacific Islander, All other, Male, Yes, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,95, Not in universe, Philippines, Philippines, Philippines, NA, NA, NA, NA
Neg,322.57,40, Self-employed-not incorporated,39,32, Prof school degree (MD DDS DVM LLB JD),0, Not in universe, Divorced, Personal services except private HH, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,2339,0, Single, West, Nonfamily householder, Householder, No,1, Not in universe, Native- Born in the United States,2, Not in universe,2,48,94, Abroad, United-States, United-States, United-States, Not identifiable, Same county, Same county, No
Neg,4087.84,29, Private,33,19, High school graduate,0, Not in universe, Never married, Retail trade, Sales, Black, All other, Female, Not in universe, Re-entrant, Unemployed full-time,0,0,0, Single, Not in universe, Grandchild 18+ never marr not in subfamily, Other relative of householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,12,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1735.39,64, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint one under 65 & one 65+, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1767.44,42, Private,24,35, Some college but no degree,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,2, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,3246.92,23, Not in universe,0,0, Bachelors degree(BA AB BS),0, College or university, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,996.73,90, Not in universe,0,0, Some college but no degree,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,2788,0, Single, Not in universe, Other Rel 18+ never marr not in subfamily, Other relative of householder, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,866.61,6, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2151.01,13, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, West, Child <18 never marr not in subfamily, Child under 18 never married, No,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,94, Arizona, United-States, United-States, United-States, MSA to MSA, Same county, Same county, Yes
Neg,1012.4,11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1776.69,12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1177.48,12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
